song_name,popularity,explicit,song_type,release_date_standard,song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
DNA,71,0,"Solo",9/18/2017,5SE57ljOIUJ1ybL9U6CuBH,223123,1,0,4,0.022,0.598,0.775,0,0.0677,-4.035,0.0545,0.687,129.819
N 2 Gether Now,62,1,Collaboration,1/1/1999,5SEBSAio1N77Vbrj1cAEGb,289867,6,0,4,0.127,0.775,0.728,0,0.305,-7.77,0.325,0.625,102.531
Nico And The Niners,72,0,"Solo",10/5/2018,5SehvGGC53A7SZKCLXQcyt,225040,9,0,4,0.0699,0.728,0.602,0.000007,0.318,-7.748,0.185,0.328,140.081
First Of May,39,0,"Solo",3/30/1969,5SFsenqWlLzPW2YZgGhUhl,171867,2,1,4,0.524,0.193,0.322,0.0000153,0.0807,-11.011,0.0425,0.297,61.508
Tonight I'm Yours (Don't Hurt Me),36,0,"Solo",1/1/1981,5sgVguJJlA7thC8ybAFOo5,251867,9,1,4,0.0683,0.68,0.826,0.444,0.0861,-4.958,0.0671,0.963,158.314
Controversy,49,0,"Solo",10/14/1981,5shPZ6RnC6sCm0iSZiv7wU,435333,1,0,4,0.00996,0.852,0.321,0.239,0.0684,-17.139,0.0527,0.629,119.378
I Got Nothin',42,0,"Solo",1/1/2010,5SHrrJllBeZqG7wEWZvYSN,204360,9,1,4,0.169,0.554,0.621,0,0.086,-5.37,0.0325,0.257,147.798
Star On A TV Show,15,0,"Solo",1/1/1974,5Si3IWlMUJyICiRoSUBieE,250467,10,1,4,0.538,0.516,0.37,0,0.238,-11.531,0.0239,0.45,91.056
We Should Be Sleeping,25,0,"Solo",10/15/1986,5SiBwhJY4PDLekb0HDlygl,235640,9,1,4,0.00208,0.559,0.719,0,0.539,-10.685,0.0548,0.67,117.044
Enter Sandman,77,0,"Solo",1/1/1991,5sICkBXVmaCQk5aISGR3x1,331267,6,0,4,0.00213,0.577,0.828,0.0114,0.0581,-8.691,0.0298,0.604,123.257
Shackles (Praise You),55,0,"Solo",4/25/2000,5siee1e4lz8uF51OokjglA,196240,7,1,4,0.0313,0.79,0.68,0,0.194,-7.807,0.153,0.813,100.442
Keep It Comin' Love,32,0,"Solo",2/16/1998,5siFdnZUeW6kc3tJytjKyu,269960,3,1,4,0.684,0.785,0.879,0.000201,0.0649,-6.949,0.0275,0.968,110.809
Tonight She Comes,43,0,"Solo",2/19/2002,5SIYaNaet1KMzNsPJXhUUV,236733,5,1,4,0.053,0.655,0.837,0.0137,0.104,-7.984,0.0264,0.928,141.68
Everyday & Everynight,27,0,"Solo",11/3/1995,5sIzSNxjMHT4oOajhanNVY,211400,10,0,4,0.0952,0.72,0.559,0.0148,0.172,-7.519,0.259,0.597,97.865
A Guy with a Girl,64,0,"Solo",5/20/2016,5sjIhQzNljMVrDklI91ezp,189467,0,1,4,0.0158,0.552,0.893,0,0.105,-4.593,0.0383,0.777,163.948
Good Life,51,0,"Solo",1/1/1989,5sJiLlgQKBL81QCTOkoLB5,244773,4,0,4,0.172,0.716,0.783,0.0346,0.0327,-12.876,0.0496,0.952,121.306
What's It Like,38,0,"Solo",10/7/2003,5SKkOuJxufkWfkTFnwQvWO,262960,0,1,4,0.343,0.612,0.652,0,0.0537,-7.024,0.0681,0.388,114.918
All Falls Down,70,1,Collaboration,2/10/2004,5SkRLpaGtvYPhw02vZhQQ9,223507,8,0,4,0.149,0.657,0.734,0,0.139,-4.832,0.484,0.434,91.03
Another One Bites The Dust (Glee Cast Version),40,0,"Solo",6/1/2010,5sKuVASn4mzf7lTOUfaLVK,180760,9,1,4,0.0249,0.95,0.432,0.0000143,0.155,-5.457,0.109,0.769,109.99
Me And My Crazy World,43,1,"Solo",1/1/1997,5Sl4762Gx7mbUV9R8Mrbut,311933,0,1,4,0.00247,0.767,0.538,0,0.061,-9.127,0.0876,0.531,92.158
I Lived It,62,0,"Solo",11/3/2017,5slddJ629YcePvqD6Uyk8r,219600,10,1,4,0.476,0.557,0.571,0.00114,0.101,-8.106,0.0281,0.392,80.981
Keeper Of The Stars,25,0,"Solo",1/1/2005,5slKs6kT5yoHgeRtZJ9uex,260840,2,1,4,0.272,0.521,0.479,0.000682,0.0828,-7.543,0.0236,0.241,78.022
One Hundred Ways - New Version,45,0,"Solo",4/12/1999,5SltMm0H5x0zoN7XFGYneH,277213,8,1,4,0.489,0.696,0.5,0.0000075,0.268,-8.748,0.0394,0.423,90
Burning Down One Side - 2006 Remaster,34,0,"Solo",6/28/1982,5snDBnRlxwwxD6MYiHzJ4i,236760,0,1,4,0.0118,0.594,0.912,0.000247,0.359,-4.949,0.0534,0.593,113.15
Headline News,17,0,"Solo",8/11/1992,5SNecHuDWzdg7myOXrVk3x,153133,1,1,4,0.19,0.637,0.417,0,0.143,-13.015,0.0688,0.563,139.124
Numb / Encore,72,1,Collaboration,11/30/2004,5sNESr6pQfIhL3krM8CtZn,205733,2,1,4,0.0603,0.687,0.793,0,0.582,-4.254,0.166,0.751,107.045
Do Something to Me,18,0,"Solo",2/8/2005,5sOeJlcVO4oEYR3QKzbJmO,198973,6,1,4,0.142,0.501,0.883,0.0142,0.126,-9.753,0.0851,0.639,121.993
Wise Up,17,0,"Solo",1/1/1985,5sOTZX5LqMQ0Y1U4631cY5,232107,2,1,4,0.0764,0.739,0.886,0.000133,0.683,-6.128,0.036,0.788,107.367
The Only Way Is Up - (Tribute to Yazz & The Plastic Population),1,0,"Solo",12/7/2009,5SPasg7z1rc9BBLjyMHvH6,233413,11,1,4,0.00479,0.623,0.649,0.183,0.308,-14.071,0.0345,0.662,125.841
Speed,43,0,"Solo",1/1/1999,5sPjFaqbhprKmMGD8haEkh,239893,8,1,4,0.0171,0.591,0.699,0.0000016,0.168,-8.169,0.0286,0.325,87.971
Empire State of Mind (Part II) Broken Down,70,0,"Solo",12/15/2009,5sra5UY6sD658OabHL3QtI,216480,6,1,4,0.739,0.479,0.368,0.000041,0.118,-7.784,0.0341,0.142,92.959
Back to the 60's (Originally Performed By Tight Fit) [Karaoke Version],0,0,"Solo",1/1/2013,5sREGxLlTBS2OhoyMpmCnS,570006,9,1,4,0.00343,0.78,0.632,0.0363,0.0572,-6.298,0.0478,0.839,128.013
These Are the Days,1,0,"Solo",7/1/2012,5SRyoTyu6erGvepXIr1ThY,243280,2,1,4,0.296,0.648,0.439,0,0.322,-9.525,0.0379,0.3,119.941
"More, More, More Pt. 1",0,0,"Solo",2/12/2015,5Ss1qmeEP6LhQI7eXcLhYb,190413,5,1,4,0.0991,0.759,0.506,0.00169,0.173,-12.587,0.026,0.834,103.035
Man Of The Year,68,1,"Solo",1/1/2014,5SsR3wtCOafDmZgvIdRhSm,216013,3,1,4,0.00536,0.749,0.865,0,0.198,-5.228,0.0413,0.371,111.914
"Your Wonderful Sweet, Sweet Love",32,0,"Solo",5/1/1972,5SsTHh7JK6I0FYm0u3sIMX,182093,7,1,4,0.455,0.823,0.871,0.0675,0.0419,-7.142,0.0385,0.965,115.587
Diva,60,0,"Solo",11/14/2008,5Ssv6DaKrW0HczVqx6zXdl,200613,6,0,4,0.0488,0.875,0.551,0.00728,0.0537,-6.744,0.317,0.861,146.092
Love Is The Ritual,25,0,"Solo",1/1/1990,5stIYIS2BnzkSzKeVUimdj,229227,8,1,4,0.0336,0.589,0.917,0,0.366,-7.624,0.0625,0.621,103.702
Love Is a Beautiful Thing,0,0,"Solo",12/17/2013,5sU3EC5c8Z1LBEpe33Sh7z,238342,0,1,4,0.559,0.564,0.645,0,0.125,-5.512,0.0378,0.663,162.513
I'm So Happy I Can't Stop Crying,35,0,"Solo",3/12/1996,5sU3gFFE3K28cWgC8NfERu,237333,6,1,4,0.261,0.599,0.639,0.000273,0.105,-9.327,0.0277,0.777,147.078
Wear This Ring (with Love),1,0,"Solo",6/28/1971,5sU80LuGsKQPaDsUL7n8El,191519,5,0,3,0.785,0.659,0.56,0,0.544,-6.355,0.032,0.656,113.809
Good Lovin' Ain't Easy To Come By,9,0,Collaboration,4/11/2000,5sUcX8YWRa4UR3QDyEnhJT,148640,5,0,4,0.64,0.515,0.755,0,0.312,-7.377,0.124,0.625,200.928
Show Biz Kids,39,0,"Solo",1/1/1973,5SuggdLS4Jdh8anflh9lNe,326133,9,0,4,0.251,0.735,0.698,0.0000012,0.0482,-10.124,0.0374,0.966,119.503
Make It Like It Was,29,0,"Solo",1/1/1987,5sUhPjE13aCyHyEn2XuzF6,307467,6,1,4,0.686,0.466,0.448,0.0000085,0.142,-6.651,0.0293,0.153,119.513
Waiting for a Star to Fall,56,0,"Solo",2/26/2010,5suJZTE8SpSmR4zMqxLg3V,266213,3,1,4,0.0896,0.656,0.734,0.0000999,0.301,-10.25,0.028,0.591,116.246
Airplane Song (My Airplane),0,0,"Solo",9/28/2018,5suVqzBuUuelozyqavROzC,164840,4,1,4,0.799,0.775,0.41,0.000253,0.0796,-7.671,0.0354,0.901,88.986
Rock With You (Made Famous By Inner Circle) [Karaoke Version],6,0,"Solo",6/30/2013,5Sv3YMCF9o04cJ2pPI54g3,389381,9,0,4,0.0652,0.52,0.458,0.218,0.179,-10.792,0.0389,0.669,83.473
Number One Spot,44,1,"Solo",1/1/2004,5SV9SnHkuHMh446QsgQtry,274467,6,1,4,0.0318,0.478,0.951,0,0.273,-4.159,0.409,0.534,146.096
Since I Don't Have You,59,0,"Solo",1/1/1993,5sVf9kN90ScddiT3SdT9Qh,259907,6,1,4,0.465,0.466,0.632,0.000256,0.135,-6.94,0.0326,0.246,68.893
Helena (So Long & Goodnight),4,0,"Solo",4/7/2017,5SvSIUU0VNjwNHTxahmsjr,181765,1,0,4,0.00006,0.487,0.918,0.972,0.161,-4.782,0.0336,0.0957,102.012
How Can You Love Me,19,0,"Solo",1/1/1982,5SVuelai9DFZFtnKxF7wLD,245440,10,0,4,0.148,0.622,0.83,0.0000078,0.117,-7.243,0.0307,0.959,130.783
Walkin' in the Sunshine,23,0,"Solo",1/1/2006,5sVxNiopBap0OmC5D34qMb,161080,6,1,4,0.429,0.761,0.413,0.0000018,0.0471,-15.45,0.0462,0.925,136.173
BRACKETS,61,1,"Solo",4/20/2018,5sWbwccBcyHsg5LEKWGZo9,315771,10,0,4,0.19,0.675,0.567,0.0000018,0.175,-9.147,0.263,0.658,84.039
I Can Do That,24,0,"Solo",9/25/2015,5swljxEI3gY3FthAKrZqtO,286400,9,1,4,0.0608,0.804,0.453,0,0.131,-5.096,0.102,0.748,128.85
Knock on Wood,43,0,Collaboration,1/1/1967,5Sx26i9lDxDHTOM5YvxVOt,172760,4,1,4,0.0395,0.75,0.384,0.0000346,0.121,-12.143,0.0537,0.894,124.641
Everything I Do Gonh Be Funky (From Now On),2,0,"Solo",5/24/2019,5sx5C3aXOHs0befPMeFdjk,188773,5,0,4,0.492,0.811,0.389,0.000464,0.133,-12.062,0.0569,0.813,136.27
But for Love,0,0,"Solo",1/5/2018,5SX9wQDM4Zbf87SDQoldLH,152600,3,1,4,0.753,0.453,0.637,0.00168,0.518,-8.474,0.0436,0.696,105.509
Breaking Up Somebody's Home,24,0,"Solo",1/1/2007,5SxTVDeCB3sK65lbyDpZiK,220547,9,0,4,0.224,0.601,0.437,0.00156,0.109,-7.391,0.0483,0.892,175.634
Nothing But A Breeze,19,0,"Solo",1/1/1977,5SxuGQBG2bWFMPz186m5cN,274253,7,1,4,0.218,0.774,0.482,0.0000137,0.0454,-11.451,0.0306,0.746,114.986
I Need Money - Radio Edit,5,0,"Solo",1/1/1992,5SZ5k4iqT011Bt15Vrjyle,203907,11,1,4,0.00716,0.868,0.621,0.00212,0.317,-14.123,0.228,0.834,102.682
Walk This Way,70,0,"Solo",4/8/1975,5SZ6zX4rOrEQferfFC2MfP,220400,5,1,4,0.0114,0.653,0.73,0.0000103,0.0754,-10.613,0.043,0.894,108.705
Summertime,45,0,"Solo",1/1/1988,5szInfSkmLz5EH38yZ2rhz,262440,7,0,4,0.507,0.601,0.638,0.0000833,0.252,-6.717,0.0667,0.603,113.271
Sleepwalker,40,0,"Solo",1/1/2000,5szl1EdOw3CuvItkpGuDHk,211027,4,0,4,0.000797,0.542,0.889,0,0.118,-5.099,0.0277,0.702,128.852
You Complete Me,40,0,"Solo",1/1/2008,5T0LcVM6SwLX95hLedcseh,230920,2,0,4,0.611,0.683,0.664,0,0.234,-4.813,0.0581,0.725,111.491
The Truth,32,0,"Solo",1/1/2009,5t0pvNISvXLaNIx253Oe2v,238413,9,1,4,0.263,0.485,0.585,0.0000012,0.103,-5.28,0.0259,0.346,143.031
Think Twice,56,0,"Solo",11/9/1993,5T0VoskNbpJIqm2RSPU2Xt,288000,2,0,4,0.387,0.547,0.397,0,0.14,-10.463,0.0271,0.277,134.346
There You'll Be,57,0,"Solo",10/1/2001,5t2gSYVvBV9kH4t7Czertq,222120,8,1,4,0.513,0.321,0.511,0,0.127,-7.77,0.0306,0.17,128.98
The Train - Buddha Remastered 2001,13,0,"Solo",1/1/2001,5t4871ZY9tLGew6wt6KBSK,161840,0,1,4,0.343,0.618,0.878,0.0000626,0.235,-7.931,0.0495,0.863,133.795
Baby Don't Lie,49,0,"Solo",10/20/2014,5t54WbqXtMwT5yF1nQSuKz,202533,10,0,4,0.0118,0.688,0.551,0.226,0.102,-5.49,0.0315,0.274,99.964
High Enough,57,0,"Solo",1/1/1990,5t5rCnsgRBtcKqTB7SbD1Q,287320,2,1,4,0.0241,0.273,0.537,0,0.0922,-9.612,0.0306,0.232,81.814
Candy's Going Bad,19,0,"Solo",1/1/1973,5t7tuBGnmy1AegGj6WMvqt,372533,4,0,4,0.00927,0.397,0.732,0.0000278,0.128,-6.301,0.0378,0.269,133.724
Best Song Ever,69,0,"Solo",11/25/2013,5T7ZFtCcOgkpjxcuaeZbw0,200107,1,1,4,0.0227,0.652,0.877,0,0.0789,-2.986,0.0465,0.486,118.491
Don't Stop Me Now - Remastered,81,0,"Solo",11/10/1978,5T8EDUDqKcs6OSOwEsfqG7,209413,5,1,4,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,0.609,156.295
I Never Can Say Goodbye,35,0,"Solo",3/20/2012,5t8gNiqEGn8LkPZ1eMGVxa,193413,0,1,4,0.0355,0.671,0.703,0,0.306,-11.514,0.0262,0.963,122.917
I Try,70,0,"Solo",7/3/1999,5TAf4lnZCZTLlZHNZMLFLi,239440,2,1,4,0.313,0.593,0.642,0.000582,0.0804,-7.284,0.0299,0.736,76.403
Good Thing Man,0,0,"Solo",4/8/2019,5TAtX6NVrx35McxQMxOhpG,266266,1,0,4,0.0663,0.655,0.711,0.000633,0.0859,-7.232,0.0738,0.403,82.313
Pucker Up Buttercup,29,0,"Solo",1/1/2008,5TbHBh0nrOLkgYmIWk7Q0l,177080,0,1,4,0.0373,0.687,0.729,0.0000711,0.188,-5.594,0.0409,0.715,127.131
The Stroke,20,0,"Solo",1/1/1995,5TbJJud56vuitS2u2cCeDY,218933,7,1,4,0.573,0.694,0.469,0,0.341,-11.07,0.0748,0.773,91.256
Rose Garden,47,0,"Solo",1/1/1966,5TBn5BUiC731JytZDUZZmp,173800,0,1,4,0.0582,0.596,0.514,0,0.0805,-11.504,0.0287,0.964,130.553
Love Me Again,69,0,"Solo",1/1/2013,5TbzAWWc5eJaANpA9kfGCd,239894,2,0,4,0.00453,0.495,0.894,0.000596,0.103,-4.814,0.0441,0.213,126.03
You Know What It Is (feat. Wyclef Jean),45,1,Collaboration,6/12/2007,5Tc1KlDWyRnLLXL1y6ufsM,287133,1,0,4,0.17,0.657,0.853,0,0.0956,-4.757,0.252,0.746,173.066
Hang 'Em High - Wilderness Version,18,0,"Solo",3/1/1996,5TCVpaEDguqQrgOsRy5nTQ,240800,4,1,4,0.0058,0.604,0.586,0.00283,0.16,-9.44,0.413,0.53,186.075
Like We Never Loved at All,44,0,"Solo",8/2/2005,5tdbsJQ86BVvjmpTikVP7q,257693,2,1,4,0.0817,0.497,0.468,0,0.112,-8.182,0.0286,0.285,133.789
Out In The Country,38,0,"Solo",1/1/1970,5TdGMnyETHJU5RdjFFbVRR,189400,7,1,4,0.122,0.578,0.483,0.0000025,0.104,-14.592,0.0311,0.649,99.814
How Will I Know,68,0,"Solo",2/14/1985,5tdKaKLnC4SgtDZ6RlWeal,275533,6,1,4,0.201,0.832,0.544,0.000139,0.632,-12.697,0.0442,0.928,119.49
So Far Away,50,0,"Solo",1/1/1998,5tDUVSIv2wEdOkHCOKHKeI,240000,4,1,4,0.289,0.717,0.504,0.0804,0.0734,-9.776,0.0278,0.625,114.316
All Right,58,0,"Solo",1/1/1983,5tE2kEW1Jom3Qc93UPBT79,253653,6,0,4,0.17,0.711,0.647,0,0.234,-5.225,0.0353,0.504,132.752
The Music Never Stopped - 2013 Remaster,33,0,"Solo",1/1/1975,5te7uKM0hYcPjf3ScBA9fS,276489,9,1,4,0.778,0.707,0.41,0.00027,0.504,-12.845,0.0551,0.634,106.074
Girls It Ain't Easy,3,0,"Solo",5/19/2014,5Tfbxaz2DfeL1C9Q9op1CC,195373,8,1,4,0.116,0.715,0.516,0,0.275,-8.116,0.0314,0.808,111.849
I Should Have Cheated,52,0,"Solo",1/1/2005,5tFDgH6do20IXdSoNBAmXK,327693,2,0,3,0.248,0.358,0.541,0,0.33,-4.237,0.0722,0.409,85.595
One Dyin' and a Buryin',0,0,"Solo",1/1/2018,5tfhB4HzWYGtKBBGvnVUHK,122110,5,1,4,0.855,0.659,0.507,0,0.213,-8.087,0.056,0.571,105.845
Forever Came Today,30,0,"Solo",5/15/1975,5tfKAGpQZpTd4afl0ZjUsF,380227,6,1,4,0.162,0.657,0.727,0.000836,0.344,-6.612,0.0349,0.865,120.526
Engine Number 9,0,0,"Solo",2/7/2018,5TflLk1u2W5l08WggVxsHY,385867,8,0,4,0.0211,0.69,0.923,0.0052,0.0518,-6.526,0.0772,0.686,97.087
Love Light In Flight,27,0,"Solo",1/1/1984,5tFwWBHgsmR4GXbHjDIVKg,414160,1,1,4,0.0932,0.768,0.734,0.0000145,0.134,-12.674,0.0539,0.939,108.786
Similar Features,34,0,"Solo",1/1/1988,5TGeIu3Sxqs3DkOrdRcUQ6,281373,11,0,4,0.399,0.495,0.461,0,0.0606,-14.538,0.0415,0.426,207.005
Day By Day,29,0,"Solo",1/1/1985,5tggRH403EhmwsHH1jcdYa,200493,2,1,4,0.0193,0.445,0.951,0,0.076,-4.997,0.063,0.608,147.641
Dontchange,0,0,"Solo",8/28/2007,5ThETnmClxhq4p3I9gaYg0,256107,11,1,4,0.637,0.709,0.161,0.761,0.242,-16.836,0.0298,0.261,101.878
Turn Your Radio On,7,0,"Solo",10/1/2016,5tJcbgIok7zwh36wyqxyTd,130013,7,1,4,0.839,0.573,0.509,0,0.107,-8.894,0.0396,0.625,78.118
Opportunities (Let's Make Lots of Money),34,0,"Solo",3/31/1998,5Tjl3JKE16Wysns0mpfkZT,218000,0,0,4,0.0957,0.652,0.812,0.00137,0.0391,-10.578,0.0356,0.703,120.27
Why Wait,29,0,"Solo",1/1/2010,5tJshxmhlcjKdfMByzq1ot,224816,2,1,4,0.167,0.607,0.783,0,0.105,-4.826,0.0416,0.557,122.029
The Agony And The Ecstasy,51,0,"Solo",3/26/1975,5tJtbMylDCdtsQf4R02qer,289240,2,1,4,0.681,0.495,0.361,0.0000506,0.12,-10.841,0.0341,0.425,139.156
I Just Wanna Live,57,0,"Solo",9/28/2004,5TjwiYZVMHVrGvRzbeCaV7,166053,10,0,4,0.0144,0.803,0.83,0,0.103,-4.636,0.0356,0.935,111.033
One Less Set of Footsteps,34,0,"Solo",7/1/1973,5TkpSHwCFS0wlovQe7TA6T,167880,0,1,4,0.341,0.706,0.579,0,0.08,-11.303,0.031,0.96,143.422
(She's) Some Kind of Wonderful,0,0,"Solo",10/12/2015,5TkYOPnYLbPkRHKCfa3EjZ,168457,0,1,4,0.271,0.713,0.555,0,0.154,-9.185,0.0272,0.599,127.967
Evil Ways,58,0,"Solo",1/1/1969,5tmrnhMxx39jnu3kjopMdP,238267,5,1,4,0.22,0.704,0.528,0.35,0.14,-13.382,0.0358,0.73,117.472
Let's Make Love (Originally Performed by Faith Hill and Tim McGraw) [Instrumental Version],0,0,"Solo",11/11/2013,5TmXn9OKLk7FQir4ZyFjB7,251690,5,1,4,0.082,0.566,0.306,0.942,0.132,-12.699,0.0284,0.0745,146.713
Fly Away,24,0,"Solo",1/1/1981,5TN7RTbTATxPfhQLsZv92R,177827,0,1,4,0.113,0.558,0.781,0,0.535,-8.799,0.0543,0.806,135.018
If I Could Reach You,19,0,"Solo",6/11/1999,5tO3XXiKYxKVq7ewSNwnmY,186533,10,1,4,0.785,0.312,0.281,0.00368,0.128,-12.454,0.0311,0.204,76.345
Nada Es Para Siempre,51,0,"Solo",1/1/2005,5ToI5oXnUmX5Nsmg8enL1N,239827,4,0,4,0.238,0.524,0.516,0,0.119,-8.342,0.0426,0.457,155.964
Out Of My Head,55,0,"Solo",1/1/1998,5tOjRq5shlEdm15nmJBq7Z,153067,4,1,4,0.366,0.599,0.666,0.00158,0.169,-7.461,0.0324,0.482,156.206
Just A Little While,27,0,"Solo",1/1/2004,5tpmCenLbM2lXo4Dxqrml4,253107,0,1,4,0.056,0.771,0.779,0.0000336,0.0831,-3.571,0.0629,0.972,135.1
Everybody Be Somebody - Lucas & Steve Remix,37,0,Collaboration,8/11/2014,5tpVALLHkoSJykjhmE4UQi,280320,11,0,4,0.00202,0.758,0.874,0.418,0.0544,-4.804,0.0504,0.621,125.007
Cool It Now,37,0,"Solo",8/6/1984,5TrBpI6fSSMKKT3D5eOdkd,347109,10,0,4,0.0487,0.865,0.617,0.00585,0.258,-9.161,0.0566,0.669,116.537
Why Me,28,0,"Solo",1/1/1979,5TRDExTcoThDZZ1myVFtlo,236773,2,1,4,0.075,0.555,0.532,0.0000305,0.258,-10.42,0.0369,0.734,99.664
A Satisfied Mind,19,0,"Solo",1/1/1966,5trFoWc3DxknotgAxtYkFl,163493,4,1,4,0.638,0.498,0.424,0.0000577,0.199,-13.844,0.043,0.713,113.304
X,60,1,"Solo",8/25/2017,5tRmoZRoupvMYPV1oezFrH,173798,8,1,4,0.0043,0.623,0.58,0,0.394,-7.076,0.332,0.301,163.159
(Here They Come) From All Over The World - Remastered/Stereo Remix,18,0,"Solo",1/1/1990,5TrvERHRtiRshORTehfs0w,164600,0,1,4,0.621,0.461,0.68,0.0000077,0.906,-10.699,0.0446,0.957,149.771
Little Lady,3,0,"Solo",1/1/1984,5Ts515NJwLJWVszLd5ke4Z,211627,5,1,4,0.00044,0.401,0.916,0.000596,0.328,-7.023,0.0726,0.385,147.332
Waiting For Love,22,0,"Solo",1/1/1990,5TS6P84uJYubgKr2QTU1fk,278173,7,1,4,0.278,0.615,0.537,0,0.164,-10.728,0.0282,0.494,111.581
This Time - Single Version,32,0,"Solo",1/1/1980,5tSJcd6jMcFCyKnI5JTag4,258267,0,1,4,0.155,0.699,0.745,0.0000059,0.113,-4.657,0.0295,0.931,107.959
If This Was A Movie,46,0,"Solo",1/1/2010,5tSmAABuoOfR59lrtXdDqm,234547,4,1,4,0.149,0.519,0.701,0.000006,0.253,-3.503,0.0261,0.309,147.899
Hooray For Hazel,0,0,"Solo",1/1/1988,5tTmGR9y9D0Nisa9N4JMXe,148667,7,1,4,0.0363,0.718,0.387,0,0.0614,-13.869,0.0479,0.837,116.174
"Wonderful World, Beautiful People",24,0,"Solo",11/30/2009,5Tu4BLDzrhExGg4uXMS2ha,192160,2,1,4,0.00337,0.758,0.574,0,0.0815,-7.919,0.0248,0.761,107.273
People Got to Be Free,42,0,"Solo",1/1/1969,5tUEIByLWg1sYWajZ2x5zx,181787,10,1,4,0.466,0.685,0.696,0,0.195,-8.137,0.0364,0.96,126.019
Machinery,17,0,"Solo",8/8/2008,5TURlRLHauRBJlCxKLPgOc,178120,0,1,4,0.487,0.753,0.73,0.00495,0.0773,-10.512,0.0577,0.949,158.228
The Animal Song,50,0,"Solo",11/9/1999,5TuzQ44lPWTCKbfXbNIEXg,278000,6,1,4,0.0639,0.652,0.669,0.0000038,0.0671,-7.663,0.037,0.834,116.088
Baby It's You - 2018,50,0,"Solo",12/21/2018,5TV96lkS2NF6kzILjORzLs,188293,1,1,3,0.0169,0.858,0.607,0.0000397,0.0777,-4.199,0.118,0.821,119.986
Free Fallin',75,0,"Solo",1/1/1989,5tVA6TkbaAH9QMITTQRrNv,256000,5,1,4,0.219,0.63,0.449,0,0.0622,-13.243,0.0252,0.623,84.378
Ten Rounds With Jose Cuervo,0,0,"Solo",1/1/2005,5tvEMyMKjAliecrzqdHMr8,208280,2,1,4,0.161,0.66,0.66,0.552,0.228,-10.774,0.0272,0.909,134.968
Life Is a Song Worth Singing,11,0,"Solo",5/4/2004,5tVfaItoZh4pMte6SoeYnl,364747,1,0,4,0.251,0.662,0.473,0.00535,0.132,-11.628,0.0532,0.366,115.575
One,64,0,"Solo",6/21/2014,5TvFfDlVoUWZvfqrhTJzD7,252760,2,1,4,0.877,0.464,0.321,0,0.0789,-11.12,0.0418,0.306,93.528
Crystal Chandelier,10,0,"Solo",1/1/2000,5TWgV7rwXT9xUEne2Q3g7T,176613,4,1,4,0.802,0.607,0.417,0,0.243,-11.199,0.036,0.637,116.845
Stay with You,41,0,"Solo",11/6/2007,5TwHsJUggwl7XFDv23ihSq,236267,0,1,4,0.00127,0.433,0.868,0.0000029,0.132,-3.03,0.0422,0.41,139.896
Master Jack,8,0,"Solo",3/15/2013,5TWntJRhaUwMauNG2lbvbZ,170347,11,1,4,0.513,0.615,0.343,0.0000012,0.149,-13.119,0.0329,0.576,121.043
Ebony and Ivory,1,0,"Solo",3/13/2012,5TxabHCYJdzw1nBXakAQfx,218980,4,1,4,0.373,0.672,0.551,0.0000021,0.077,-11.573,0.0361,0.677,163.857
Revenge,74,1,"Solo",8/25/2017,5TXDeTFVRVY7Cvt0Dw4vWW,120027,11,0,4,0.782,0.746,0.251,0.00203,0.106,-16.169,0.259,0.18,139.999
Pork And Beans,44,0,"Solo",6/3/2008,5txH6topQylTHnb4lZMdQ1,189400,6,1,4,0.0108,0.599,0.626,0.0000088,0.158,-6.622,0.0339,0.708,119.837
Poor Side of Town,0,0,"Solo",10/8/2013,5txuDYna5nD1azBRxv5dAI,231573,6,0,4,0.403,0.374,0.496,0.000284,0.0903,-7.118,0.0306,0.578,81.63
The Dawn of Correction,6,0,"Solo",9/1/2010,5TzrUONJL0qkk8WDJqEGfj,203000,7,1,4,0.239,0.41,0.639,0,0.573,-10.755,0.039,0.606,116.102
arms,62,0,"Solo",5/10/2011,5u0YB9bpmgEPS2bPhwfRFV,261213,4,1,4,0.11,0.463,0.755,0.0000049,0.103,-7.244,0.0634,0.252,145.319
Get Up And Go,37,0,"Solo",1/1/1990,5u165RYdVYhMtPc8ukhaoY,196907,9,1,4,0.00488,0.609,0.826,0.00841,0.0565,-10.574,0.0342,0.818,99.476
Israelites,18,0,Collaboration,12/31/1968,5U1GMgbXXM5eLvKUDnvqNS,157693,10,1,4,0.812,0.709,0.5,0.0000019,0.0915,-8.59,0.0488,0.973,73.359
The Real Thing,17,0,"Solo",1/1/1987,5u2B5OMYhSyquxOwjt3yq5,335440,8,0,4,0.014,0.715,0.792,0.12,0.115,-12.621,0.0593,0.617,114.45
What Have I Done to Deserve This in the Style of Dusty Springfield & Pet Shop Boys,0,0,"Solo",8/10/2009,5U2wms0atDt8h09zgXavnn,277013,0,1,4,0.0439,0.847,0.651,0.816,0.133,-10.016,0.0492,0.885,118
Here Comes Goodbye,8,0,"Solo",11/27/2012,5U3fBA8xrfqEtPEW8ylE7e,198947,2,1,4,0.981,0.684,0.113,0.917,0.128,-19.308,0.0399,0.334,113.908
